time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.06,-2.183411356682338e-06,1.096921489221767e-05,10.00089798666676,0.0028753283009077535,0.000491859054430499,0.0,-0.00012607273530655766,0.0006472693811470608,0.029931944254680126,-0.01981393248943704,-0.008975744917233373,0.0,414.64666651105705,413.857595248686,414.7657720964618,413.0223455544272
0.12000000000000001,-2.352543825869863e-05,0.00013468575941728142,10.005060025793682,0.009719796443591555,0.0017691558450794176,0.0,-0.0006981622286762552,0.004185475557066322,0.10879395051305796,-0.052085557686778056,0.004634456900409873,0.0,429.6642920756699,430.8164679403716,431.4196018643581,428.68616966476026
0.18,-0.0001190391171624158,0.0005989191635003097,10.017139933783632,0.006889282630124782,0.004402700151617367,0.0,-0.0028080727484456262,0.010958701949045538,0.2938415651457402,-0.04721995049477817,-0.013420669717629593,0.0,464.4057922406895,462.98770165577366,462.38083075226655,462.76241578217224
0.23999999999999996,-0.0004064588642020451,0.001492784343520651,10.045034645579538,0.014794455807138007,0.003655510163713238,0.0,-0.00666670299296828,0.019977320621829997,0.6358448166374587,-0.08433749145113868,-0.011721361494492492,0.0,507.27312586569064,507.39525785043054,510.12605673603053,507.4669950401272
0.3,-0.0009036922324132053,0.0029513679792581987,10.084249401417148,0.009939194725870237,0.011426111443473275,0.0,-0.010656805992743084,0.028189257670318275,0.6712944280419805,-0.08043508694288785,-0.044832363336983996,0.0,416.87081606270954,413.96766232316895,417.14436580995743,417.47884373080615
0.36000000000000004,-0.0017784705275315227,0.004842886224389772,10.128007948636897,0.007662611604378533,0.009656334395223176,0.0,-0.018329292178546657,0.03460608237115564,0.7872547630050334,-0.06410318689273165,-0.056609046100457486,0.0,442.9444993634488,441.97359530162294,441.7486443405471,443.0886873071827
0.4200000000000001,-0.003049184600535697,0.007079608446748214,10.176499450368773,0.01256994354369212,0.0062697305392855895,0.0,-0.023713953414300964,0.04038051140534902,0.8290975160905617,-0.03287105517083569,-0.05943218683618065,0.0,419.51373781791267,419.2660581078164,416.6577852794665,419.37685895012095
0.48000000000000015,-0.00459653784806443,0.009778930497106857,10.229954752610873,0.014218794417838687,0.003679103776097037,0.0,-0.02760348508401967,0.0497929511256175,0.952649320460212,-0.05495126327765941,-0.07151729898158647,0.0,445.837896612259,444.84658921601385,445.6579361656471,443.84885829342045
0.5400000000000001,-0.006339635334354255,0.013060789872227212,10.290673113936469,0.012548684777429209,0.0063573321690046924,0.0,-0.030751130027386494,0.059412420661000845,1.0711933912553548,-0.042127406995948,-0.04377371088640338,0.0,442.376720213714,444.6522121372788,443.3541157315432,444.404722280866
0.6000000000000002,-0.008326083878552878,0.016936107368734826,10.36135107445711,0.014860210852769562,0.003719549145605683,0.0,-0.035151060910152805,0.07000938212932512,1.2845216173872929,-0.019199980559830084,-0.04525202662405168,0.0,472.8715593099584,472.75669432681264,471.6340178742066,473.4008440080529
0.6600000000000003,-0.01053519048251793,0.021482683287941826,10.442755028842884,0.019172129602916144,0.007712105896939825,0.0,-0.038950907590551836,0.08203764664409098,1.428762929632192,-0.04603427116889364,-0.07484886012435744,0.0,453.61929174502995,451.23451741516675,453.429173166795,451.2682269954789
0.7200000000000003,-0.013016892727574518,0.026787741289107974,10.53118085168946,0.017355352911827104,0.0042200538258097,0.0,-0.04343314171823412,0.09460302810663071,1.5186548429553488,-0.03651657016224681,-0.08706328179251487,0.0,435.35095537355437,434.32268522925756,436.27996266421286,437.07278482379303
0.7800000000000004,-0.01568347532812776,0.0327790655970667,10.62313587170556,0.015830104612130746,6.282342390426576,0.0,-0.04498752478189804,0.10496039484551732,1.546478945428051,-0.028698431285162793,-0.08370965508094541,0.0,415.5199454139007,415.807167698025,415.4641843618236,416.1484777842313
0.8400000000000004,-0.018362651088784654,0.039389272359355694,10.718331593052882,0.014419778151319562,6.281817366881732,0.0,-0.04424481467346961,0.1152453927199113,1.6266028652210827,-0.03612994427275852,-0.061647545480751756,0.0,431.82597027950214,433.67807002353317,433.463182285659,432.837894409167
0.9000000000000005,-0.020971174110884824,0.04664078982165336,10.822174894359936,0.012821090836296456,6.278889565088326,0.0,-0.04235124723941924,0.12627003987641583,1.8345324574856414,-0.028979448310558827,-0.0531542339014813,0.0,472.14528385284046,472.79785121984247,472.15598356374335,472.7068859062534
0.9600000000000005,-0.023422791167120215,0.05446454765974209,10.934417126505627,0.011154735704349328,6.277940511701603,0.0,-0.039262079241745095,0.13435491467623348,1.906759122838555,-0.02699685532857104,-0.03791477475633961,0.0,430.8247898687555,432.1098005105014,431.130670389778,431.2978946172351
1.0200000000000005,-0.025665770082122154,0.06274322955782084,11.051228946876805,0.009531356480271036,6.27597300868117,0.0,-0.0353048426734969,0.1414406230108448,1.9868331325998145,-0.029203037578085202,-0.03292412369581599,0.0,433.95425266325395,434.3723198061119,434.17127679641874,433.98593487296375
1.0800000000000005,-0.02760574589138512,0.07148057287897343,11.179851631036117,0.008111381668724604,6.278926135050135,0.0,-0.029793239029909043,0.14961902993759066,2.300018379219011,-0.03683009797799157,-0.0584732463394112,0.0,504.60392831614104,502.75556700438824,503.800267856083,503.2482981801772
